"appTitle","userName","date","score","text"
"LINE: Free Calls & Messages","Pongsate Tangseng","April 1, 2019",1,"Why did you remove the ability to log in by email? Now I can't log in anymore."
"LINE: Free Calls & Messages","Vidi F. Studios","April 2, 2019",1,"scam, i purchased 500 coins the store said +100 bonus coins, but i only receive 500 coins, what a scammer"
"LINE: Free Calls & Messages","Azzanime LOL","April 2, 2019",5,"its just really cool"
"LINE: Free Calls & Messages","The Toys love 4 ever","April 2, 2019",5,"LINE LOVE"
"LINE: Free Calls & Messages","Jam SpanJi","April 2, 2019",5,"อยากได้ซากุระ~~~~"
"LINE: Free Calls & Messages","Sharon Elsie","April 2, 2019",5,"be st"
"LINE: Free Calls & Messages","suresh kumar","April 2, 2019",1,"Recently I installed the app. I DONT KNOW Why the app is asking to record audio and video ACCESS. So I unistalled the app."
"LINE: Free Calls & Messages","Danish Farooq","April 2, 2019",5,"good"
"LINE: Free Calls & Messages","Anan Parithan","April 2, 2019",4,"fine"
"LINE: Free Calls & Messages","ชลิตา ดุรงค์พิศิษฐกุล","April 2, 2019",1,"ตอนนี้ รับ-ส่ง รูป ไท่ขัดเหมือนเมื่อก่อนเลย แกยังไงได้บ้าง เดือดร้อนนน ต้องเอาลง อัลบั้ท หรือ โน๊ต อย่างเดียวเลย ไม่สะดวกมากๆๆๆๆๆ"
"LINE: Free Calls & Messages","Kizuna AI","April 2, 2019",1,"I can't login via email in this app. I also can't receive verification messages."
"LINE: Free Calls & Messages","Md Siyam","April 2, 2019",1,"nc app"
"LINE: Free Calls & Messages","Chhin Sopheara","April 1, 2019",3,"good"
"LINE: Free Calls & Messages","Tam TPSC","April 1, 2019",1,"At least better than whatsapp, wee chat. Please add function to open link in Chrome or other web browser directly and bypass the line's browser."
"LINE: Free Calls & Messages","ervina lay","April 1, 2019",5,"mostly perfect chat app👍"
"LINE: Free Calls & Messages","ปภาวี สมศรี","April 1, 2019",4,"good"
"LINE: Free Calls & Messages","alvin andayanto p","April 1, 2019",5,"Sticker, Gambar sama video tidak muncul"
"LINE: Free Calls & Messages","Oun Ka Omami","April 1, 2019",5,"Like that's"
"LINE: Free Calls & Messages","Laila Rama","April 1, 2019",3,"heavy app"
"LINE: Free Calls & Messages","champagne","April 1, 2019",1,"ชอบไม่เด้งอ่ะ พอมีธุระสำคัญไลน์ก็ไม่เด้ง"
"LINE: Free Calls & Messages","September 24th","April 1, 2019",1,"Why can't you delete photo from photo/videos why SUCH jumpy navigation"
"LINE: Free Calls & Messages","Sally Verano","April 1, 2019",5,"GREAT"
"LINE: Free Calls & Messages","DARK AGE","April 1, 2019",4,"very good to chat"
"LINE: Free Calls & Messages","Finandria Audiary","April 1, 2019",2,"no response when i click 'skip for restore' button"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"nice"
"LINE: Free Calls & Messages","jay ar inopia","April 1, 2019",5,"very good app"
"LINE: Free Calls & Messages","Uyu 07","April 1, 2019",2,"very lagging"
"LINE: Free Calls & Messages","As'adi Ardy","April 1, 2019",5,"cool"
"LINE: Free Calls & Messages","Susi Ramadhani","April 1, 2019",5,"good"
"LINE: Free Calls & Messages","Izaham Lovely izaham","April 1, 2019",5,"not bad"
"LINE: Free Calls & Messages","Clayton Sugg","April 1, 2019",5,"Just started and highly impressed so far."
"LINE: Free Calls & Messages","Ala Uddin","April 1, 2019",3,"ললললবিিলৃজ্েললমিৃহলো্েকোলললেলো্্কমব, নলললেলল জ্বন"
